,Date Sampled,Address,1st Draw,2-3 Minute,5 Minute,intersection,fips,Latitude,Longitude
9690,4/11/2019,26XX W WINNEMAC AVE,< 1,1.5,1.2,1180.0,17031040201.0,-87.6942018, 41.973385)
9691,10/3/2019,26XX W WINNEMAC AVE,< 1,1.3,1.3,1180.0,17031040201.0,-87.6942018, 41.973385)
9692,2/11/2020,26XX W WINNEMAC AVE,1.3,5.6,1.9,1180.0,17031040201.0,-87.6942018, 41.973385)
9693,4/1/2020,26XX W WINNEMAC AVE,< 1,< 1,< 1,1180.0,17031040201.0,-87.6942018, 41.973385)
9694,8/17/2018,26XX W WINONA ST,1.7,1.8,1.7,1180.0,17031040201.0,-87.6940965, 41.9750214
9695,10/8/2019,26XX W WINONA ST,1.9,3.8,1.5,1180.0,17031040201.0,-87.6940965, 41.9750214
9696,10/22/2019,26XX W WINONA ST,1.9,< 1,< 1,1180.0,17031040201.0,-87.6940965, 41.9750214
9697,7/26/2021,26XX W WINONA ST,6.1,2.6,2.3,1180.0,17031040201.0,-87.6940965, 41.9750214
9698,10/4/2021,26XX W Winona St,2.9,2.7,1.7,1180.0,17031040201.0,-87.6940965, 41.9750214
9699,9/22/2021,26XX W. LELAND AVE.,3.7,4,3.3,1497.0,17031040700.0,-87.6941429, 41.9668792
9700,7/9/2019,27XX E 130TH ST,2.4,2.2,1.8,2640.0,17031550200.0,-87.557855, 41.6594721
9701,4/18/2017,27XX E 76TH PL,4,2.2,2,1526.0,17031431302.0,-87.5585256, 41.7562188
9702,5/6/2019,27XX E 76TH PL,3.7,8.2,2,1526.0,17031431302.0,-87.5585256, 41.7562188
9703,11/19/2021,27XX E 78TH ST APT,1,0.7,0.6,561.0,17031431301.0,-87.558245, 41.753872)
9704,5/13/2019,27XX E 92ND ST,< 1,< 1,< 1,821.0,17031480500.0,-87.5581166, 41.7281518
9705,1/25/2022,27XX E 92ND ST,<0.5,<0.5,<0.5,821.0,17031480500.0,-87.5581166, 41.7281518
9706,3/9/2019,27XX E 96TH PL,2,3.4,2.4,846.0,17031510200.0,-87.5578746, 41.7199527
9707,8/28/2019,27XX E 96TH PL,2.2,2.2,2.5,846.0,17031510200.0,-87.5578746, 41.7199527
9708,12/13/2018,27XX N ALBANY AVE,< 1,< 1,< 1,2569.0,17031220500.0,-87.7051735, 41.9303594
9709,5/9/2019,27XX N ALBANY AVE,2.8,8.1,3.2,2569.0,17031220500.0,-87.7051735, 41.9303594
9710,9/2/2019,27XX N ALBANY AVE,3,4.9,4.3,2569.0,17031220500.0,-87.7051735, 41.9303594
9711,9/28/2019,27XX N ALBANY AVE,8.7,4.5,4.1,2569.0,17031220500.0,-87.7051735, 41.9303594
9712,11/25/2021,27XX N ALBANY DR,1,1.1,0.8,2569.0,17031220500.0,-87.7051735, 41.9303594
9713,12/27/2018,27XX N ASHLAND AVE,< 1,< 1,< 1,2539.0,17031070700.0,-87.6687085, 41.9306742
9714,6/19/2019,27XX N ASHLAND AVE,< 1,< 1,< 1,2539.0,17031070700.0,-87.6687085, 41.9306742
9715,4/2/2020,27XX N AUSTIN AVE,1.2,< 1,< 1,105.0,17031190601.0,-87.7761674, 41.9294691
9716,4/24/2019,27XX N AVERS AVE,3,6.7,2.2,2654.0,17031220702.0,-87.7232687, 41.9309198
9717,5/8/2019,27XX N AVERS AVE,2.2,3.3,2,2654.0,17031220702.0,-87.7232687, 41.9309198
9718,7/21/2019,27XX N BOSWORTH AVE,< 1,< 1,< 1,138.0,17031070600.0,-87.6673793, 41.9307339
9719,10/5/2019,27XX N Bosworth Ave,11,35,26,138.0,17031070600.0,-87.6673793, 41.9307339
9720,11/3/2021,27XX N Bosworth Ave,See Follow-Up Sequential Sampling Table for Results,,,138.0,17031070600.0,-87.6673793, 41.9307339
9721,12/5/2021,27XX N BOSWORTH AVE,<0.5,<0.5,<0.5,138.0,17031070600.0,-87.6673793, 41.9307339
9722,4/11/2021,27XX N CALIFORNIA AVE,< 1,1.3,1.1,2312.0,17031220400.0,-87.6978427, 41.9304559
9723,3/23/2022,27XX N CALIFORNIA AVE,1.5,2.3,0.7,2312.0,17031220400.0,-87.6978427, 41.9304559
9724,10/16/2019,27XX N CAMPBELL AVE,7.7,6.5,4,1108.0,17031830900.0,-87.690707, 41.9306906
9725,4/27/2019,27XX N CENTAL PARK AVE,9.7,22,4.4,2654.0,17031220702.0,-87.7174129, 41.9302394
9726,,27XX N CENTAL PARK AVE,Customer declined further testing,,,2654.0,17031220702.0,-87.7174129, 41.9302394
9727,8/26/2018,27XX N CENTRAL PARK AVE,1.7,2,1.9,2654.0,17031220702.0,-87.7174005, 41.9302395
9728,5/29/2019,27XX N CENTRAL PARK AVE,1,1.9,< 1,2654.0,17031220702.0,-87.7174005, 41.9302395
9729,7/17/2019,27XX N CENTRAL PARK AVE,6.7,5.7,4.9,2654.0,17031220702.0,-87.7174005, 41.9302395
9730,8/2/2019,27XX N CENTRAL PARK AVE,1.4,2.4,2,2654.0,17031220702.0,-87.7174005, 41.9302395
9731,3/3/2022,27XX N CENTRAL PARK AVE,1.8,0.9,0.7,2654.0,17031220702.0,-87.7174005, 41.9302395
9732,8/1/2017,27XX N DAYTON ST,13,3.8,3.8,700.0,17031070300.0,-87.6503928, 41.9310138
9733,6/14/2018,27XX N DAYTON ST,< 1,< 1,< 1,700.0,17031070300.0,-87.6503928, 41.9310138
9734,3/14/2019,27XX N DAYTON ST,< 1,< 1,< 1,700.0,17031070300.0,-87.6503928, 41.9310138
9735,8/24/2021,27XX N DAYTON ST,<1.0,<1.0,<1.0,700.0,17031070300.0,-87.6503928, 41.9310138
9736,8/26/2021,27XX N DAYTON ST,<1.0,<1.0,<1.0,700.0,17031070300.0,-87.6503928, 41.9310138
9737,11/26/2018,27XX N DRAKE AVE,1,< 1,< 1,2313.0,17031220602.0,-87.7162033, 41.9302403
9738,9/3/2019,27XX N DRAKE AVE,1.5,2.1,2.5,2313.0,17031220602.0,-87.7162033, 41.9302403
9739,8/21/2016,27XX N FAIRFIELD AVE,4.5,3.6,3.4,1043.0,17031220300.0,-87.6966876, 41.9303413
9740,3/22/2017,27XX N FAIRFIELD AVE,< 1,< 1,< 1,1043.0,17031220300.0,-87.6966876, 41.9303413
9741,6/11/2018,27XX N FAIRFIELD AVE,< 1,< 1,< 1,1043.0,17031220300.0,-87.6966876, 41.9303413
9742,11/30/2019,27XX N FAIRFIELD AVE,< 1,< 1,< 1,1043.0,17031220300.0,-87.6966876, 41.9303413
9743,2/25/2020,27XX N FAIRFIELD AVE,< 1,< 1,< 1,1043.0,17031220300.0,-87.6966876, 41.9303413
9744,3/7/2020,27XX N FAIRFIELD AVE,< 1,< 1,< 1,1043.0,17031220300.0,-87.6966876, 41.9303413
9745,10/25/2019,27XX N FRANCISCO AVE,3.8,4,2.1,2312.0,17031220400.0,-87.7003951, 41.9303981
9746,7/31/2021,27XX N FRANCISCO AVE,4.4,3.7,3.2,2312.0,17031220400.0,-87.7003951, 41.9303981
9747,11/8/2021,27XX N FRANCISCO AVE,<1.0,<1.0,<1.0,2312.0,17031220400.0,-87.7003951, 41.9303981
9748,11/25/2019,27XX N GREENVIEW AVE,1.9,< 1,< 1,138.0,17031070600.0,-87.6661999, 41.9307514
9749,12/9/2019,27XX N GREENVIEW AVE,< 1,< 1,< 1,138.0,17031070600.0,-87.6661999, 41.9307514
9750,8/26/2018,27XX N HALSTED ST,< 1,< 1,< 1,700.0,17031070300.0,-87.649337, 41.9315136
9751,8/28/2018,27XX N HALSTED ST,< 1,< 1,< 1,700.0,17031070300.0,-87.649337, 41.9315136
9752,12/2/2019,27XX N HALSTED ST,< 1,< 1,< 1,700.0,17031070300.0,-87.649337, 41.9315136
9753,3/14/2020,27XX N HAMLIN AVE,1.6,3.3,2.1,2654.0,17031220702.0,-87.7225354, 41.930174)
9754,6/20/2018,27XX N HAMPDEN CT,1.1,< 1,< 1,1336.0,17031070102.0,-87.6419459, 41.9308327
9755,6/24/2018,27XX N HAMPDEN CT,< 1,< 1,< 1,1336.0,17031070102.0,-87.6419459, 41.9308327
9756,7/11/2018,27XX N HAMPDEN CT,< 1,< 1,< 1,1336.0,17031070102.0,-87.6419459, 41.9308327
9757,8/6/2018,27XX N HAMPDEN CT,< 1,< 1,< 1,1336.0,17031070102.0,-87.6419459, 41.9308327
9758,8/21/2018,27XX N HAMPDEN CT,< 1,< 1,< 1,1336.0,17031070102.0,-87.6419459, 41.9308327
9759,8/25/2018,27XX N HAMPDEN CT,< 1,< 1,< 1,1336.0,17031070102.0,-87.6419459, 41.9308327
9760,8/29/2018,27XX N HAMPDEN CT,< 1,< 1,< 1,1336.0,17031070102.0,-87.6419459, 41.9308327
9761,12/14/2018,27XX N HAMPDEN CT,1.5,< 1,< 1,1336.0,17031070102.0,-87.6419459, 41.9308327
9762,9/19/2019,27XX N HAMPDEN CT,< 1,< 1,< 1,1336.0,17031070102.0,-87.6419459, 41.9308327
9763,10/7/2019,27XX N HAMPDEN CT,1.2,< 1,< 1,1336.0,17031070102.0,-87.6419459, 41.9308327
9764,7/22/2020,27XX N HAMPDEN CT,< 1,< 1,< 1,1336.0,17031070102.0,-87.6419459, 41.9308327
9765,11/8/2018,27XX N HAMPDEN CT,< 1,< 1,< 1,1336.0,17031070102.0,-87.6419459, 41.9308327
9766,1/25/2022,27XX N HAMPDEN CT,<0.5,<0.5,<0.5,1336.0,17031070102.0,-87.6419459, 41.9308327
9767,7/23/2018,27XX N HARDING AVE,1.5,1.4,< 1,2654.0,17031220702.0,-87.7260114, 41.9301352
9768,6/9/2021,27XX N HERMITAGE AVE,< 1,< 1,< 1,2539.0,17031070700.0,-87.6722851, 41.930637)
9769,6/19/2018,27XX N JANSSEN AVE,< 1,< 1,< 1,138.0,17031070600.0,-87.6652632, 41.930625)
9770,7/5/2018,27XX N JANSSEN AVE,< 1,< 1,< 1,138.0,17031070600.0,-87.6652632, 41.930625)
9771,7/25/2019,27XX N JANSSEN AVE,< 1,< 1,< 1,138.0,17031070600.0,-87.6652632, 41.930625)
9772,11/11/2019,27XX N JANSSEN AVE,< 1,< 1,< 1,138.0,17031070600.0,-87.6652632, 41.930625)
9773,6/4/2018,27XX N KEDZIE AVE,2.6,9.8,1.8,2313.0,17031220602.0,-87.7074475, 41.9302958
9774,4/14/2019,27XX N KEDZIE AVE,< 1,< 1,< 1,2313.0,17031220602.0,-87.7074475, 41.9302958
9775,4/26/2021,27XX N KEDZIE AVE,< 1,< 1,< 1,2313.0,17031220602.0,-87.7074475, 41.9302958
9776,9/23/2018,27XX N KENMORE AVE,< 1,< 1,< 1,137.0,17031070400.0,-87.6551088, 41.9299893
9777,4/23/2019,27XX N KENMORE AVE,4.2,6.7,1.8,137.0,17031070400.0,-87.6551088, 41.9299893
9778,9/29/2020,27XX N KENMORE AVE,< 1,< 1,< 1,137.0,17031070400.0,-87.6551088, 41.9299893
9779,12/3/2018,27XX N KIMBALL AVE,< 1,< 1,< 1,2313.0,17031220602.0,-87.7127011, 41.930287)
9780,3/2/2016,27XX N LAKEWOOD AVE,<1,<1,<1,1338.0,17031070500.0,-87.6613954, 41.9305138
9781,4/7/2016,27XX N LAKEWOOD AVE,<1,<1,<1,1338.0,17031070500.0,-87.6613954, 41.9305138
9782,7/22/2021,27XX N LAKEWOOD AVE,<1.0,<1.0,<1.0,1338.0,17031070500.0,-87.6613954, 41.9305138
9783,7/22/2021,27XX N LAKEWOOD AVE,<1.0,<1.0,<1.0,1338.0,17031070500.0,-87.6613954, 41.9305138
9784,5/25/2021,27XX N LARAMIE AVE,5,14,3.9,643.0,17031190701.0,-87.7565047, 41.9297159
9785,2/2/2019,27XX N LAWNDALE AVE,< 1,< 1,< 1,2654.0,17031220702.0,-87.7198288, 41.9301983
9786,7/31/2021,27XX N LAWNDALE AVE,4.7,13,4,2654.0,17031220702.0,-87.7198288, 41.9301983
9787,2/13/2022,27XX N LAWNDALE AVE,2.4,1.3,1.2,2654.0,17031220702.0,-87.7198288, 41.9301983
9788,11/19/2017,27XX N LEHMANN CT,< 1,< 1,< 1,1336.0,17031070102.0,-87.6432738, 41.9316606
9789,12/12/2018,27XX N LEHMANN CT,< 1,< 1,< 1,1336.0,17031070102.0,-87.6432738, 41.9316606
9790,6/30/2018,27XX N LINCOLN AVE,< 1,< 1,< 1,137.0,17031070400.0,-87.6562977, 41.9308132
9791,11/13/2018,27XX N LINCOLN AVE,< 1,< 1,< 1,137.0,17031070400.0,-87.6562977, 41.9308132
9792,8/3/2019,27XX N LINCOLN AVE,< 1,< 1,< 1,137.0,17031070400.0,-87.6562977, 41.9308132
9793,3/27/2021,27XX N LINCOLN AVE,< 1,< 1,< 1,137.0,17031070400.0,-87.6562977, 41.9308132
9794,2/19/2022,27XX N LINCOLN AVE,<0.5,<0.5,<0.5,137.0,17031070400.0,-87.6562977, 41.9308132
9795,10/16/2016,27XX N MAGNOLIA AVE,2.2,2.1,1.9,1338.0,17031070500.0,-87.6602148, 41.9309018
9796,4/17/2017,27XX N MAGNOLIA AVE,1.3,< 1,< 1,1338.0,17031070500.0,-87.6602148, 41.9309018
9797,7/1/2018,27XX N MAGNOLIA AVE,< 1,< 1,< 1,1338.0,17031070500.0,-87.6602148, 41.9309018
9798,1/10/2019,27XX N MAGNOLIA AVE,< 1,< 1,< 1,1338.0,17031070500.0,-87.6602148, 41.9309018
9799,2/14/2020,27XX N MAGNOLIA AVE,3.9,2.7,2.1,1338.0,17031070500.0,-87.6602148, 41.9309018
9800,1/12/2020,27XX N MAGNOLIA AVE APT 215,< 1,< 1,< 1,1338.0,17031070500.0,-87.6602148, 41.9309018
9801,5/22/2019,27XX N MAJOR AVE,5.1,14,4.5,2305.0,17031190602.0,-87.7688924, 41.9295367
9802,5/20/2019,27XX N MANGO AVE,2.6,13,5.9,2305.0,17031190602.0,-87.7701365, 41.9295638
9803,9/28/2019,27XX N MARSHFIELD AVE,< 1,< 1,< 1,2539.0,17031070700.0,-87.6698698, 41.9307193
9804,3/17/2020,27XX N MARSHFIELD AVE,3.8,3,1.4,2539.0,17031070700.0,-87.6698698, 41.9307193
9805,11/25/2018,27XX N MCVICKER,26,11,2.9,105.0,17031190601.0,-87.7774856, 41.929442)
9806,3/14/2019,27XX N MCVICKER,See Follow-Up Sequential Sampling Table for Results,,,105.0,17031190601.0,-87.7774856, 41.929442)
9807,11/8/2019,27XX N MELVINA AVE,< 1,1.2,< 1,105.0,17031190601.0,-87.7810602, 41.9293655
9808,7/15/2018,27XX N MILDRED AVE,< 1,< 1,< 1,700.0,17031070300.0,-87.6517093, 41.9309963
9809,7/22/2018,27XX N MILDRED AVE,< 1,< 1,< 1,700.0,17031070300.0,-87.6517093, 41.9309963
9810,9/17/2018,27XX N MILDRED AVE,< 1,< 1,< 1,700.0,17031070300.0,-87.6517093, 41.9309963
9811,7/7/2019,27XX N MILDRED AVE,< 1,< 1,< 1,700.0,17031070300.0,-87.6517093, 41.9309963
9812,2/6/2019,27XX N MONITOR,3.5,17,2.3,2305.0,17031190602.0,-87.7725493, 41.9294938
9813,4/18/2019,27XX N MONITOR,See Follow-Up Sequential Sampling Table for Results,,,2305.0,17031190602.0,-87.7725493, 41.9294938
9814,8/28/2016,27XX N MONTICELLO AVE,27,16,5.4,2654.0,17031220702.0,-87.7186765, 41.9302167
9815,10/22/2016,27XX N MONTICELLO AVE,9.6,4.3,4.2,2654.0,17031220702.0,-87.7186765, 41.9302167
9816,10/31/2018,27XX N MONTICELLO AVE,4.9,1.8,1.8,2654.0,17031220702.0,-87.7186765, 41.9302167
9817,5/2/2021,27XX N MONTICELLO AVE,6.6,7.3,3.4,2654.0,17031220702.0,-87.7186765, 41.9302167
9818,,27XX N MONTICELLO AVE,Customer declined further testing,,,2654.0,17031220702.0,-87.7186765, 41.9302167
9819,9/27/2021,27XX N MONTICELLO AVE,14,14,6.1,2654.0,17031220702.0,-87.7186765, 41.9302167
9820,11/6/2016,27XX N MOZART ST,< 1,< 1,< 1,2312.0,17031220400.0,-87.6991418, 41.9304269
9821,6/22/2018,27XX N MOZART ST,6.5,5,4.7,2312.0,17031220400.0,-87.6991418, 41.9304269
9822,8/14/2018,27XX N MOZART ST,23,18,6.3,2312.0,17031220400.0,-87.6991418, 41.9304269
9823,11/26/2018,27XX N MOZART ST,See Follow-Up Sequential Sampling Table for Results,,,2312.0,17031220400.0,-87.6991418, 41.9304269
9824,3/26/2019,27XX N MOZART ST,2.4,1.5,1.3,2312.0,17031220400.0,-87.6991418, 41.9304269
9825,5/11/2019,27XX N MOZART ST,2.6,3,1.6,2312.0,17031220400.0,-87.6991418, 41.9304269
9826,6/11/2019,27XX N MOZART ST,16,5,4.6,2312.0,17031220400.0,-87.6991418, 41.9304269
9827,7/2/2019,27XX N MOZART ST,1.4,1.3,< 1,2312.0,17031220400.0,-87.6991418, 41.9304269
9828,10/24/2019,27XX N MOZART ST,See Follow-Up Sequential Sampling Table for Results,,,2312.0,17031220400.0,-87.6991418, 41.9304269
9829,6/20/2020,27XX N MOZART ST,< 1,< 1,< 1,2312.0,17031220400.0,-87.6991418, 41.9304269
9830,11/22/2021,27XX N NEVA AVE,2,6.3,3.1,2624.0,17031831600.0,-87.8055188, 41.9290781
9831,7/3/2019,27XX N NEW ENGLAND AVE,7.4,9.2,2,2624.0,17031831600.0,-87.7981391, 41.9291711
9832,11/1/2019,27XX N NEW ENGLAND AVE,4.7,11,2.8,2624.0,17031831600.0,-87.7981391, 41.9291711
9833,7/23/2019,27XX N NEWCASTLE AVE,1.3,2.9,< 1,2624.0,17031831600.0,-87.7969118, 41.929182)
9834,2/6/2020,27XX N NEWCASTLE AVE,< 1,< 1,< 1,2624.0,17031831600.0,-87.7969118, 41.929182)
9835,7/31/2018,27XX N PAULINA ST,< 1,< 1,< 1,2539.0,17031070700.0,-87.6710343, 41.9304585
9836,8/13/2018,27XX N PAULINA ST,< 1,< 1,< 1,2539.0,17031070700.0,-87.6710343, 41.9304585
9837,9/3/2018,27XX N PAULINA ST,< 1,< 1,< 1,2539.0,17031070700.0,-87.6710343, 41.9304585
9838,7/14/2019,27XX N PAULINA ST,< 1,< 1,< 1,2539.0,17031070700.0,-87.6710343, 41.9304585
9839,4/15/2019,27XX N PINE GROVE AVE,< 1,< 1,< 1,1335.0,17031070101.0,-87.6408478, 41.9311259
9840,11/23/2019,27XX N PINE GROVE AVE,< 1,< 1,< 1,1335.0,17031070101.0,-87.6408478, 41.9311259
9841,4/6/2020,27XX N PINE GROVE AVE,7.3,< 1,2,1335.0,17031070101.0,-87.6408478, 41.9311259
9842,7/23/2020,27XX N PINE GROVE AVE,< 1,< 1,< 1,1335.0,17031070101.0,-87.6408478, 41.9311259
9843,11/28/2020,27XX N PINE GROVE AVE,< 1,< 1,< 1,1335.0,17031070101.0,-87.6408478, 41.9311259
9844,4/3/2021,27XX N PINE GROVE AVE,< 1,< 1,< 1,1335.0,17031070101.0,-87.6408478, 41.9311259
9845,5/10/2021,27XX N PINE GROVE AVE,1.1,< 1,< 1,1335.0,17031070101.0,-87.6408478, 41.9311259
9846,3/14/2022,27XX N PINE GROVE AVE,1.2,<0.5,<0.5,1335.0,17031070101.0,-87.6408478, 41.9311259
9847,4/10/2022,27XX N PINE GROVE AVE,1,0.7,<0.5,1335.0,17031070101.0,-87.6408478, 41.9311259
9848,11/24/2018,27XX N RACINE AVE,< 1,< 1,< 1,1338.0,17031070500.0,-87.658973, 41.9308683
9849,4/12/2019,27XX N RACINE AVE,7.1,16,1.3,1338.0,17031070500.0,-87.658973, 41.9308683
9850,12/30/2019,27XX N RACINE AVE,See Follow-Up Sequential Sampling Table for Results,,,1338.0,17031070500.0,-87.658973, 41.9308683
9851,9/5/2021,27XX N RACINE AVE,3.5,6.4,2,1338.0,17031070500.0,-87.658973, 41.9308683
9852,1/6/2020,27XX N RACINE AVE APT #3,< 1,< 1,< 1,1338.0,17031070500.0,-87.658973, 41.9308683
9853,6/23/2018,27XX N RICHMOND ST,4,3,2.7,2312.0,17031220400.0,-87.7016184, 41.930406)
9854,5/21/2019,27XX N RICHMOND ST,2.5,3.2,1.5,2312.0,17031220400.0,-87.7016184, 41.930406)
9855,7/20/2019,27XX N RICHMOND ST,2.2,5.6,5.5,2312.0,17031220400.0,-87.7016184, 41.930406)
9856,3/8/2017,27XX N RIDGEWAY AVE,< 1,< 1,< 1,2654.0,17031220702.0,-87.7210905, 41.9301822
9857,10/13/2019,27XX N RIDGEWAY AVE,2.8,3.2,2.7,2654.0,17031220702.0,-87.7210905, 41.9301822
9858,7/17/2018,27XX N SACRAMENTO AVE,1.2,< 1,< 1,2569.0,17031220500.0,-87.7027761, 41.9303977
9859,5/12/2019,27XX N SACRAMENTO AVE,< 1,< 1,< 1,2569.0,17031220500.0,-87.7027761, 41.9303977
9860,9/28/2020,27XX N SACRAMENTO AVE,2.5,11,2.5,2569.0,17031220500.0,-87.7027761, 41.9303977
9861,3/11/2021,27XX N SACRAMENTO AVE,4.1,9.8,1.8,2569.0,17031220500.0,-87.7027761, 41.9303977
9862,8/24/2020,27XX N SAINT LOUIS AVE,< 1,< 1,< 1,2313.0,17031220602.0,-87.7149475, 41.930276)
9863,4/22/2018,27XX N SAWYER AVE,< 1,< 1,< 1,2313.0,17031220602.0,-87.7095445, 41.9301906
9864,3/8/2019,27XX N SAWYER AVE,< 1,< 1,< 1,2313.0,17031220602.0,-87.7095445, 41.9301906
9865,6/10/2019,27XX N SAWYER AVE,< 1,< 1,< 1,2313.0,17031220602.0,-87.7095445, 41.9301906
9866,8/6/2018,27XX N SEMINARY AVE,< 1,< 1,< 1,137.0,17031070400.0,-87.6561607, 41.9309786
9867,8/16/2019,27XX N SEMINARY AVE,< 1,< 1,< 1,137.0,17031070400.0,-87.6561607, 41.9309786
9868,12/16/2019,27XX N SEMINARY AVE,4,17,3.1,137.0,17031070400.0,-87.6561607, 41.9309786
9869,2/10/2020,27XX N SEMINARY AVE,See Follow-Up Sequential Sampling Table for Results,,,137.0,17031070400.0,-87.6561607, 41.9309786
9870,12/22/2020,27XX N SEMINARY AVE,3,2.8,2,137.0,17031070400.0,-87.6561607, 41.9309786
9871,9/28/2021,27XX N SEMINARY AVE,1,1.7,2,137.0,17031070400.0,-87.6561607, 41.9309786
9872,11/26/2019,27XX N SHEFFIELD AVE,4.3,11,4,137.0,17031070400.0,-87.654184, 41.9308469
9873,7/28/2018,27XX N SOUTHPORT AVE,< 1,< 1,< 1,138.0,17031070600.0,-87.6643253, 41.9307625
9874,11/23/2019,27XX N SOUTHPORT AVE,< 1,< 1,< 1,138.0,17031070600.0,-87.6643253, 41.9307625
9875,5/30/2020,27XX N SOUTHPORT AVE,< 1,< 1,< 1,138.0,17031070600.0,-87.6643253, 41.9307625
9876,12/23/2020,27XX N SOUTHPORT AVE,< 1,< 1,< 1,138.0,17031070600.0,-87.6643253, 41.9307625
9877,1/20/2022,27XX N SOUTHPORT AVE,<0.5,<0.5,<0.5,138.0,17031070600.0,-87.6643253, 41.9307625
9878,4/26/2020,27XX N SPAULDING AVE,< 1,< 1,< 1,2313.0,17031220602.0,-87.7110476, 41.9303405
9879,1/17/2021,27XX N SPAULDING AVE,2.7,< 1,< 1,2313.0,17031220602.0,-87.7110476, 41.9303405
9880,12/31/2021,27XX N SPAULDING AVE,<0.5,<0.5,<0.5,2313.0,17031220602.0,-87.7110476, 41.9303405
9881,10/25/2018,27XX N ST LOUIS AVE,2.5,3.4,1.5,2313.0,17031220602.0,-87.7149475, 41.930276)
9882,12/9/2021,27XX N ST LOUIS AVE,1.9,1,0.7,2313.0,17031220602.0,-87.7149475, 41.930276)
9883,2/16/2019,27XX N TROY ST,3.3,4.2,2.3,2569.0,17031220500.0,-87.7063457, 41.9303386
9884,5/11/2019,27XX N TROY ST,3.5,9.6,2,2569.0,17031220500.0,-87.7063457, 41.9303386
9885,6/29/2019,27XX N TROY ST,5.1,6.2,4.2,2569.0,17031220500.0,-87.7063457, 41.9303386
9886,10/10/2019,27XX N TROY ST,3,4,2.5,2569.0,17031220500.0,-87.7063457, 41.9303386
9887,10/24/2019,27XX N Troy St,8.4,16,3.6,2569.0,17031220500.0,-87.7063457, 41.9303386
9888,12/22/2020,27XX N TROY ST,3.4,2.6,1.2,2569.0,17031220500.0,-87.7063457, 41.9303386
9889,11/9/2021,27XX N Troy St,See Follow-Up Sequential Sampling Table for Results,,,2569.0,17031220500.0,-87.7063457, 41.9303386
9890,11/19/2021,27XX N TROY ST,4.7,2.3,2.1,2569.0,17031220500.0,-87.7063457, 41.9303386
9891,2/16/2017,27XX N WAYNE AVE,7,20,3.9,1338.0,17031070500.0,-87.6626058, 41.9308304
9892,5/20/2017,27XX N WAYNE AVE,See Follow-Up Sequential Sampling Table for Results,,,1338.0,17031070500.0,-87.6626058, 41.9308304
9893,6/24/2018,27XX N WAYNE AVE,< 1,< 1,< 1,1338.0,17031070500.0,-87.6626058, 41.9308304
9894,11/20/2018,27XX N WAYNE AVE,< 1,< 1,< 1,1338.0,17031070500.0,-87.6626058, 41.9308304
9895,10/25/2021,27XX N WAYNE AVE,<1.0,<1.0,<1.0,1338.0,17031070500.0,-87.6626058, 41.9308304
9896,12/4/2016,27XX N WHIPPLE ST,1.3,14,< 1,2569.0,17031220500.0,-87.703923, 41.9303605
9897,3/6/2017,27XX N WHIPPLE ST,6.2,5.3,4.8,2569.0,17031220500.0,-87.703923, 41.9303605
9898,4/16/2018,27XX N WHIPPLE ST,2.1,1.8,1.6,2569.0,17031220500.0,-87.703923, 41.9303605
9899,8/25/2018,27XX N WHIPPLE ST,< 1,1,< 1,2569.0,17031220500.0,-87.703923, 41.9303605
9900,11/2/2018,27XX N WHIPPLE ST,< 1,1.1,< 1,2569.0,17031220500.0,-87.703923, 41.9303605
9901,7/23/2019,27XX N WHIPPLE ST,9,20,7.5,2569.0,17031220500.0,-87.703923, 41.9303605
9902,11/15/2019,27XX N WHIPPLE ST,9.7,8.1,4.1,2569.0,17031220500.0,-87.703923, 41.9303605
9903,1/7/2020,27XX N WHIPPLE ST,See Follow-Up Sequential Sampling Table for Results,,,2569.0,17031220500.0,-87.703923, 41.9303605
9904,4/17/2020,27XX N WHIPPLE ST,4.1,10,2.9,2569.0,17031220500.0,-87.703923, 41.9303605
9905,8/28/2018,27XX N WILTON AVE,5.2,6.7,6.6,700.0,17031070300.0,-87.6528545, 41.9309704
9906,11/2/2018,27XX N WILTON AVE,< 1,< 1,< 1,700.0,17031070300.0,-87.6528545, 41.9309704
9907,2/28/2016,27XX N WILTON AVE**,See Follow-Up Sequential Sampling Table for Results,,,700.0,17031070300.0,-87.6528545, 41.9309704
9908,1/24/2017,27XX N WILTON AVE**,14.0,20.0,6.7,700.0,17031070300.0,-87.6528545, 41.9309704
9909,4/20/2017,27XX N WILTON AVE**,See Follow-Up Sequential Sampling Table for Results,,,700.0,17031070300.0,-87.6528545, 41.9309704
9910,11/28/2016,27XX N WOLCOTT AVE,< 1,< 1,< 1,2539.0,17031070700.0,-87.675534, 41.930013)
9911,3/19/2019,27XX S BONFIELD ST,3.5,1.7,< 1,329.0,17031600600.0,-87.6584917, 41.844275)
9912,10/4/2016,27XX S CROWELL ST,7.1,4.3,4.1,329.0,17031600600.0,-87.6576491, 41.8446802
9913,7/15/2018,27XX S ELEANOR ST,< 1,< 1,< 1,1771.0,17031600700.0,-87.6601593, 41.8446477
9914,4/25/2019,27XX S EMERALD AVE,1.9,1.3,< 1,987.0,17031600400.0,-87.6455205, 41.8443014
9915,10/14/2019,27XX S EMERALD AVE,3.5,2.6,3,987.0,17031600400.0,-87.6455205, 41.8443014
9916,2/11/2021,27XX S HARDING AVE,4.1,< 1,< 1,2987.0,17031301701.0,-87.7235147, 41.8423092
